item_id,item_name,manufacturer_id,manufacturer_name,city_id,city_name,category,date,qty_sold,mrp
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-09-21,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-11-30,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-05-15,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-08-15,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-08-31,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-11-04,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,80,Panipat,Toys & Games,2025-08-09,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-05-11,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-11-06,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-08-28,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-11-20,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-11-10,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-04-15,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-07-27,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-08-18,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-08-21,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-08-21,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-09-17,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-04-26,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-06-14,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-10-03,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2026-01-17,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-06-26,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-10-31,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-05-30,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2026-02-13,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-05-12,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-10-30,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-09-04,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,19,Sonipat,Toys & Games,2025-09-27,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-12-23,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-06-05,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-11-16,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,19,Sonipat,Toys & Games,2025-08-05,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-11-13,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-04-19,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-12-20,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-08-26,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-10-12,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,257,Mysore,Toys & Games,2025-10-12,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-09-19,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-04-16,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2026-01-02,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-04-24,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-09-01,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-09-26,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-10-06,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2026-02-22,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,53,Haridwar,Toys & Games,2025-08-24,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-08-09,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,301,Rishikesh,Toys & Games,2025-08-08,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-11-20,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-09-06,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-11-16,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-09-17,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-08-25,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,82,Rudrapur,Toys & Games,2025-08-12,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-08-10,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-11-14,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,189,Guntur,Toys & Games,2025-08-04,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-08-04,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,207,Jamshedpur,Toys & Games,2025-09-28,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-11-21,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-04-22,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-07-05,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2026-01-20,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-08-11,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-05-09,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-09-24,3.0,5997.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-09-20,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-06-16,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-12-21,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-12-19,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-09-02,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-10-19,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-07-21,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,308,Haldwani,Toys & Games,2025-07-30,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-07-30,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-07-15,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-04-05,3.0,5997.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-08-22,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-10-23,3.0,5997.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-07-20,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,48,Bhiwadi,Toys & Games,2025-04-07,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-12-22,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-06-25,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2026-01-24,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2026-02-15,3.0,5997.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,48,Bhiwadi,Toys & Games,2025-06-08,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-10-18,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-10-18,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2026-01-24,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2026-02-04,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-07-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-08-19,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-12-17,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-08-24,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-08-24,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-05-13,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-09-03,3.0,5997.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-10-04,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-07-17,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-07-27,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-07-05,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-08-12,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-09-28,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-07-26,3.0,5997.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-05-21,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-09-25,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-11-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-09-12,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-10-14,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-11-28,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,114,Manipal,Toys & Games,2025-10-25,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-07-11,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2026-02-13,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,189,Guntur,Toys & Games,2025-08-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-08-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,300,Kakinada,Toys & Games,2025-10-19,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-09-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-07-19,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-04-18,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-10-22,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-06-05,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-08-27,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-08-05,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-05-25,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-09-09,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-08-02,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-12-04,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2026-01-19,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-09-10,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,80,Panipat,Toys & Games,2025-09-14,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-04-07,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-06-20,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-11-17,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-10-18,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-08-30,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-09-30,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,80,Panipat,Toys & Games,2025-09-30,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-04-16,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-04-24,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2026-01-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-05-01,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-07-10,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-11-25,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-09-06,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,257,Mysore,Toys & Games,2026-01-24,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,192,Mathura,Toys & Games,2026-01-24,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2026-01-04,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-07-26,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-12-14,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2026-01-31,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,91,Bahadurgarh,Toys & Games,2025-10-31,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-05-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-11-09,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,178,Karnal,Toys & Games,2025-06-06,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,2,Mumbai,Toys & Games,2025-10-25,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-04-23,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,5,Hyderabad,Toys & Games,2025-10-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-08-29,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,183,Aligarh,Toys & Games,2025-08-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,3,Pune,Toys & Games,2025-08-29,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,315,Belgaum,Toys & Games,2025-11-23,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-06-23,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,7,Delhi,Toys & Games,2025-08-06,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,300,Kakinada,Toys & Games,2025-11-27,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,49,Sirsa,Toys & Games,2025-10-12,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,15,Kolkata,Toys & Games,2025-05-25,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,10,Ghaziabad,Toys & Games,2025-09-09,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-08-22,2.0,3998.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,9,Gurgaon,Toys & Games,2025-07-20,1.0,1999.0
10188831,Clapstore Toys Toggle Play Montessori Busy Board Game 1 pack,4948,Clapstore Private Limited,1,Bengaluru,Toys & Games,2025-08-20,3.0,5997.0
